182.0	0.007490089433494431	15.0
393.0	0.0011727827626239879	15.0
579.0	0.0002024662637807272	15.0
762.0	5.982471000323028e-5	15.0
969.0	2.2250288236432144e-5	15.0
1153.0	1.0197839477079928e-5	15.0
1353.0	4.9490079245968685e-6	15.0
1569.0	2.0736830677905954e-6	15.0
1742.0	1.3119425969229409e-6	15.0
1986.0	3.382102422161788e-7	15.0
